Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
603.2433278560638	1860	427.8657885880626	2.191147414413336	431.3651192928436	424.07261075908417	29760000
606.7886164188385	1870	454.0441020738129	32.194219168044015	525.6345723490884	409.3645556303696	29920000
610.6642136573792	1880	525.2946751803156	7.671044756259922	534.8454460411158	504.6210416210479	30080000
614.1252768039703	1890	483.549231835226	9.580779071383878	499.0363422030374	467.3953195646398	30240000
617.4620931148529	1900	420.44380123521216	3.7476988624640364	434.2082641859997	415.5683658475068	30400000
620.7769498825073	1910	494.97692177070485	26.252854001698047	582.388081570083	457.44269475663214	30560000
624.0135021209717	1920	434.61101230398583	3.4713067320805613	439.4793306118885	422.4001869932616	30720000
627.2884843349457	1930	418.8666782596283	11.221803114015975	459.9521743098044	407.2296129414845	30880000
630.8027453422546	1940	437.32729294602706	38.855492121897555	573.3769203221988	364.74601611118567	31040000
634.054762840271	1950	348.0770699821862	33.77884721906267	632.9118672692474	326.7818711008167	31200000
637.4927186965942	1960	456.93744459459265	21.92642696596605	532.0833026569612	443.44780969603215	31360000
640.6996936798096	1970	454.7298480783643	8.30389754439267	473.26292689660914	444.88926833073253	31520000
643.9437038898468	1980	482.53151575051766	1.7790490507834744	488.2017520900551	478.51631933527597	31680000
647.1947195529938	1990	431.0680735313618	19.893709858805654	521.5863054285466	410.16431338468965	31840000
650.5085754394531	2000	568.6795138146314	28.538427252026516	622.023834199439	461.99843993309094	32000000
653.7726030349731	2010	432.7317570270141	7.133360121789247	444.29304643044946	373.2628792919342	32160000
657.1168355941772	2020	375.84295812160514	15.830139391626833	426.9522880455384	362.5108489282948	32320000
660.6240904331207	2030	481.24979107444267	3.3094937659480146	485.65031264969844	474.1489743582624	32480000
663.8620946407318	2040	348.8781995211541	2.311159675949049	352.24227773814437	343.93841500135835	32640000
667.1211185455322	2050	505.12475990070493	3.9318873266892056	515.9757898350562	498.84301478662405	32800000
670.358122587204	2060	374.1917849887223	21.920563717309044	413.51841540579755	347.1527188874087	32960000
